x,y,z
0.0,0.0,0.0
0.07432699203491211,-0.07334351539611816,-0.041931867599487305
0.1195073127746582,-0.09295344352722168,-0.052988529205322266
0.1627802848815918,-0.12403726577758789,-0.061824917793273926
0.20515918731689453,-0.15372037887573242,-0.07683038711547852
0.23996829986572266,-0.16695261001586914,-0.0819861888885498
0.2822279930114746,-0.18462538719177246,-0.08524954319000244
0.3210306167602539,-0.21126866340637207,-0.09191036224365234
0.3585219383239746,-0.22926926612854004,-0.09666383266448975
0.39887428283691406,-0.26413798332214355,-0.10845065116882324
0.4360675811767578,-0.29036402702331543,-0.11032819747924805
0.4647374153137207,-0.3153979778289795,-0.11561810970306396
0.5005002021789551,-0.33926963806152344,-0.13107061386108398
0.5325675010681152,-0.36412477493286133,-0.14662742614746094
0.587761402130127,-0.42751431465148926,-0.17079710960388184
0.611424446105957,-0.4398822784423828,-0.186920166015625
0.6285905838012695,-0.46640634536743164,-0.20056962966918945
0.6374120712280273,-0.48473477363586426,-0.2237558364868164
0.6455779075622559,-0.5026161670684814,-0.23788213729858398
0.6440281867980957,-0.5255043506622314,-0.2616196870803833
0.647127628326416,-0.5402565002441406,-0.28534233570098877
0.6456375122070312,-0.5451440811157227,-0.308305025100708
0.6351470947265625,-0.5519688129425049,-0.3344416618347168
0.621795654296875,-0.5437135696411133,-0.36181509494781494
0.6043910980224609,-0.5341768264770508,-0.38293004035949707
0.581204891204834,-0.5319118499755859,-0.4155486822128296
0.5230307579040527,-0.5220770835876465,-0.4738718271255493
0.5062222480773926,-0.5291402339935303,-0.5086064338684082
0.4824399948120117,-0.5303025245666504,-0.5377531051635742
0.4552602767944336,-0.5276501178741455,-0.5684196949005127
0.42825937271118164,-0.5243122577667236,-0.6031841039657593
0.3975033760070801,-0.5247592926025391,-0.635489821434021
0.3393888473510742,-0.5040466785430908,-0.6905198097229004
0.3393888473510742,-0.5040466785430908,-0.6905198097229004
0.28437376022338867,-0.4794597625732422,-0.7543861865997314
0.25457143783569336,-0.47722458839416504,-0.7870644330978394
0.2231597900390625,-0.46893954277038574,-0.8141547441482544
0.1888275146484375,-0.4571974277496338,-0.8398294448852539
0.15401840209960938,-0.44599175453186035,-0.870630145072937
0.11336803436279297,-0.43380260467529297,-0.8924156427383423
0.07909536361694336,-0.4111826419830322,-0.9149014949798584
0.04023313522338867,-0.3878474235534668,-0.9335428476333618
-0.027060508728027344,-0.34755468368530273,-0.971376895904541
-0.05990266799926758,-0.3293156623840332,-0.9766966104507446
-0.09208917617797852,-0.3078579902648926,-0.9866207838058472
-0.1246333122253418,-0.2790391445159912,-1.0021030902862549
-0.15419721603393555,-0.2549588680267334,-1.0046064853668213
-0.17970800399780273,-0.23806095123291016,-1.0091066360473633
-0.2079606056213379,-0.21988153457641602,-1.0086148977279663
-0.23293495178222656,-0.19919872283935547,-1.0039806365966797
-0.2567768096923828,-0.18492341041564941,-1.0030567646026611
-0.25665760040283203,-0.15059113502502441,-0.9672343730926514
-0.2937912940979004,-0.16194581985473633,-0.9976476430892944
-0.3104209899902344,-0.15854835510253906,-0.9914934635162354
-0.3120303153991699,-0.1316666603088379,-0.9533613920211792
-0.3522634506225586,-0.1221001148223877,-0.9549260139465332
-0.38951635360717773,-0.1418590545654297,-0.9788274765014648
-0.4127025604248047,-0.14254450798034668,-0.9726583957672119
-0.43141841888427734,-0.13130903244018555,-0.9747892618179321
-0.46074390411376953,-0.14126300811767578,-0.9721666574478149
-0.48422813415527344,-0.14799833297729492,-0.9740740060806274
-0.5103349685668945,-0.1513063907623291,-0.9743869304656982
-0.5323886871337891,-0.16370415687561035,-0.9797513484954834
-0.587761402130127,-0.18027424812316895,-0.9813457727432251
-0.6134510040283203,-0.19666552543640137,-0.9783953428268433
-0.6384849548339844,-0.2079606056213379,-0.9825974702835083
-0.6645917892456055,-0.2225637435913086,-0.9875744581222534
-0.6850957870483398,-0.2403855323791504,-0.9939670562744141
-0.714719295501709,-0.2640187740325928,-0.9893327951431274
-0.7371902465820312,-0.29161572456359863,-1.0025501251220703
-0.7613301277160645,-0.3134608268737793,-1.0023564100265503
-0.7857680320739746,-0.3597140312194824,-1.012563705444336
-0.8100271224975586,-0.3895759582519531,-1.011773943901062
-0.8383989334106445,-0.4290640354156494,-1.0154545307159424
-0.8676648139953613,-0.4610419273376465,-1.0166019201278687
-0.9243488311767578,-0.537872314453125,-1.0205358266830444
-0.9573101997375488,-0.5742013454437256,-1.0185837745666504
-0.9855031967163086,-0.6175041198730469,-1.022249460220337
-1.0205507278442383,-0.6586313247680664,-1.0206103324890137
-1.051783561706543,-0.6978809833526611,-1.021847128868103
-1.0829567909240723,-0.735849142074585,-1.0210871696472168
-1.1121630668640137,-0.7760822772979736,-1.0144412517547607
-1.1490583419799805,-0.8165538311004639,-1.0177791118621826
-1.182854175567627,-0.8550882339477539,-1.014411449432373
-1.2468695640563965,-0.9343624114990234,-1.0045021772384644
-1.2845396995544434,-0.9770691394805908,-1.0021328926086426
-1.3165473937988281,-1.027435064315796,-1.0055303573608398
-1.3470649719238281,-1.0686218738555908,-1.0093003511428833
-1.3782978057861328,-1.1216998100280762,-1.0077804327011108
-1.4104247093200684,-1.1700689792633057,-1.0024607181549072
-1.434624195098877,-1.216113567352295,-1.004934310913086
-1.4712214469909668,-1.2513995170593262,-1.0092854499816895
-1.5308856964111328,-1.3384819030761719,-1.0052025318145752
-1.5593171119689941,-1.3865232467651367,-0.998079776763916
-1.5904903411865234,-1.429140567779541,-0.9939074516296387
-1.6152262687683105,-1.47247314453125,-0.9949952363967896
-1.645982265472412,-1.5154480934143066,-0.9988993406295776
-1.6773343086242676,-1.5496313571929932,-0.9960979223251343
-1.6773343086242676,-1.5496313571929932,-0.9960979223251343
-1.7466545104980469,-1.6290843486785889,-0.990554690361023
-1.7761588096618652,-1.6595721244812012,-0.9887218475341797
-1.8045306205749512,-1.6952753067016602,-0.9879767894744873
-1.8361210823059082,-1.727759838104248,-0.9803175926208496
-1.8672943115234375,-1.7620623111724854,-0.983208417892456
-1.8976926803588867,-1.7945170402526855,-0.9894818067550659
